date_time,WS_10_mean,WS_40a_mean,WS_20_mean,WD_20_mean,WS_60_mean,WD_60_mean,Tair_mean,Pbaro_mean
2019-01-01 00:10:00,0.9928,1.2026,1.1226,210.42,1.4244,195.12,17.7,981.4
2019-01-01 00:20:00,0.9519,1.091,0.9246,210.72,1.2583,206.62,17.76,981.3
2019-01-01 00:30:00,1.0573,0.7842,0.7335,210.82,0.814,218.62,17.74,981.1
2019-01-01 00:40:00,1.0449,0.9763,0.8967,210.82,1.0445,221.02,17.79,981.0
2019-01-01 00:50:00,1.4363,1.5416,1.346,229.02,1.5508,251.72,17.86,981.0
2019-01-01 01:00:00,1.8109,2.0939,1.8785,249.82,2.0825,254.22,17.91,980.9
2019-01-01 01:10:00,2.6203,3.0881,2.9955,247.92,3.0914,245.92,17.89,980.9
2019-01-01 01:20:00,2.4001,2.7199,2.6573,248.42,2.6917,243.82,17.84,980.8
2019-01-01 01:30:00,2.2853,2.971,2.8856,253.02,2.9954,244.32,17.87,980.8
2019-01-01 01:40:00,2.3815,3.1439,2.975,249.72,3.1206,237.32,17.86,980.8
2019-01-01 01:50:00,2.7015,3.4607,3.1897,252.52,3.7174,241.12,17.92,980.7
2019-01-01 02:00:00,3.4762,4.8615,4.2447,245.12,5.2462,234.22,18.02,980.6
2019-01-01 02:10:00,3.5896,5.3865,4.3731,235.92,5.5933,237.72,17.72,980.5
2019-01-01 02:20:00,3.821,5.4175,4.7703,240.22,5.364,238.42,17.45,980.4
2019-01-01 02:30:00,3.9103,5.2936,5.2233,243.92,5.2958,244.22,17.36,980.3
2019-01-01 02:40:00,3.9971,5.1634,5.3288,259.92,5.0615,252.02,17.25,980.2
2019-01-01 02:50:00,3.9295,4.9805,5.335,270.02,4.8527,264.32,17.19,980.0
2019-01-01 03:00:00,4.0902,5.4051,5.5708,269.02,5.3268,268.22,17.12,979.9
2019-01-01 03:10:00,4.4424,6.4837,6.0052,265.92,6.2997,265.82,17.08,979.9
2019-01-01 03:20:00,4.5789,6.9052,5.999,265.32,7.1364,259.42,17.07,980.0
2019-01-01 03:30:00,4.2923,6.2915,5.5212,263.42,6.8575,259.22,17.03,980.0
2019-01-01 03:40:00,3.8749,6.1861,5.008,261.52,6.4733,254.12,16.89,980.0
2019-01-01 03:50:00,3.8241,5.9382,4.8926,256.92,6.3989,243.62,16.83,980.1
2019-01-01 04:00:00,3.5555,5.3679,4.5146,262.22,5.9217,248.22,16.75,980.2
2019-01-01 04:10:00,3.6033,5.808,4.6636,256.32,6.3679,246.42,16.67,980.3
2019-01-01 04:20:00,3.8365,6.1118,4.7827,252.02,6.7583,242.32,16.61,980.4
2019-01-01 04:30:00,3.6008,5.7089,4.5469,241.32,6.4113,235.62,16.51,980.4
2019-01-01 04:40:00,4.1788,6.5643,5.1675,245.92,7.4028,238.42,16.42,980.5
2019-01-01 04:50:00,4.1708,6.4217,5.1271,247.62,7.3595,238.52,16.57,980.6
2019-01-01 05:00:00,4.9802,7.6056,6.0735,238.92,8.2147,238.92,16.57,980.6
2019-01-01 05:10:00,5.6239,7.6986,6.4769,237.42,8.4192,235.72,16.61,980.7
2019-01-01 05:20:00,5.0205,7.5746,6.0921,232.82,8.4688,232.72,16.49,980.8
2019-01-01 05:30:00,4.9975,7.5436,5.999,230.72,8.413,230.02,16.46,980.8
2019-01-01 05:40:00,4.7184,7.1717,5.7198,232.92,8.1403,230.52,16.35,980.9
2019-01-01 05:50:00,5.2394,7.494,6.179,232.22,8.2642,232.02,16.32,981.1
2019-01-01 06:00:00,4.8505,7.3639,5.937,231.62,8.1155,230.92,16.37,981.3
2019-01-01 06:10:00,4.773,6.9114,5.6205,234.62,7.6383,231.62,16.32,981.4
2019-01-01 06:20:00,4.7321,6.7378,5.515,232.02,7.3904,232.42,16.31,981.4
2019-01-01 06:30:00,4.6483,6.3721,5.3288,236.52,6.9504,236.42,16.37,981.5
2019-01-01 06:40:00,4.8115,6.5395,5.4964,237.12,7.062,236.32,16.33,981.6
2019-01-01 06:50:00,5.1681,7.0105,5.9122,235.22,7.7189,236.12,16.33,981.6
2019-01-01 07:00:00,5.3262,6.9052,6.0673,235.62,7.5702,236.62,16.37,981.6
2019-01-01 07:10:00,4.9014,6.4403,5.4964,239.52,6.8885,241.52,16.56,981.6
2019-01-01 07:20:00,5.6984,6.7006,6.4396,246.72,6.6964,247.82,16.8,981.6
2019-01-01 07:30:00,6.0209,7.0539,6.6568,257.22,7.2913,260.22,16.86,981.7
2019-01-01 07:40:00,5.717,6.9362,6.4272,259.92,6.969,259.72,16.83,981.8
2019-01-01 07:50:00,5.81,6.6262,6.359,260.32,6.9133,263.22,17.03,981.8
2019-01-01 08:00:00,6.4364,7.8969,7.3953,267.92,8.0659,270.52,17.03,981.9
2019-01-01 08:10:00,7.007,8.337,7.9911,264.92,8.4192,269.02,17.01,982.0
2019-01-01 08:20:00,6.517,8.1077,7.507,275.02,8.1899,276.32,17.1,982.0
2019-01-01 08:30:00,6.9574,7.9155,7.6125,271.92,8.0845,273.82,17.16,982.0
2019-01-01 08:40:00,6.7403,7.9837,7.5691,272.52,8.3634,273.92,17.24,982.0
2019-01-01 08:50:00,6.6597,8.0767,7.3705,276.52,8.2333,277.12,17.21,982.0
2019-01-01 09:00:00,6.517,7.6552,7.265,275.92,7.8428,275.92,17.45,982.0
2019-01-01 09:10:00,6.8023,8.0395,7.6125,271.92,8.1775,274.02,17.66,982.1
2019-01-01 09:20:00,7.4412,8.7523,8.351,273.72,9.0141,274.92,17.78,982.1
2019-01-01 09:30:00,7.5094,8.7585,8.2331,270.82,9.0141,272.82,17.86,982.1
2019-01-01 09:40:00,7.9869,9.242,8.7544,273.12,9.3735,273.32,17.8,982.1
2019-01-01 09:50:00,7.7451,8.9383,8.4255,271.12,9.0141,272.32,18.05,982.2
2019-01-01 10:00:00,7.5962,9.1676,8.6054,255.32,9.5161,256.92,18.0,982.3
2019-01-01 10:10:00,7.9125,9.2668,8.773,260.02,9.6028,261.52,17.99,982.5
2019-01-01 10:20:00,8.8614,10.4011,9.8093,261.42,10.8175,265.62,17.81,982.5
2019-01-01 10:30:00,8.7498,10.5995,9.7659,261.92,10.9166,263.42,17.79,982.6
2019-01-01 10:40:00,9.1529,10.959,10.1755,257.52,11.3876,260.62,17.99,982.6
2019-01-01 10:50:00,9.4878,11.021,10.3927,255.12,11.3814,256.42,18.19,982.7
2019-01-01 11:00:00,9.3514,11.3247,10.4982,265.82,11.6975,266.72,18.07,982.7
2019-01-01 11:10:00,10.5298,12.4156,11.82,261.62,12.6147,263.72,18.0,982.7
2019-01-01 11:20:00,10.0026,11.9074,11.2553,264.42,12.2366,265.72,18.2,982.8
2019-01-01 11:30:00,10.4244,12.2173,11.6214,265.12,12.5093,266.02,18.11,982.8
2019-01-01 11:40:00,10.2569,11.7896,11.3422,267.92,11.964,267.52,18.28,982.8
2019-01-01 11:50:00,10.0646,12.6078,11.3918,257.92,12.8997,258.92,18.24,983.0
2019-01-01 12:00:00,10.6662,12.4156,11.6835,263.42,12.7882,264.02,18.4,983.0
2019-01-01 12:10:00,10.6662,12.8123,11.8634,264.52,13.1105,265.82,18.32,983.0
2019-01-01 12:20:00,10.9391,13.1905,12.2172,266.72,13.5071,267.72,18.4,983.0
2019-01-01 12:30:00,11.6276,13.302,12.7695,266.32,13.5319,266.92,18.67,983.0
2019-01-01 12:40:00,11.3175,13.6615,12.7757,265.22,13.8913,266.82,18.46,983.1
2019-01-01 12:50:00,10.5484,12.552,11.7828,272.72,12.7572,274.22,18.75,983.0
2019-01-01 13:00:00,10.5236,12.3351,11.7207,271.52,12.5899,273.32,19.11,983.0
2019-01-01 13:10:00,10.1081,11.8888,11.3111,270.32,12.1809,272.02,19.42,982.9
2019-01-01 13:20:00,10.4616,12.2049,11.5283,265.12,12.28,264.92,20.01,983.0
2019-01-01 13:30:00,10.443,11.895,11.3856,264.32,12.1933,266.42,19.84,982.9
2019-01-01 13:40:00,10.7097,12.4404,11.7641,266.32,12.7572,267.92,19.74,983.0
2019-01-01 13:50:00,10.9391,12.8867,12.3475,263.92,13.1476,264.82,19.78,983.0
2019-01-01 14:00:00,11.2927,13.5004,12.7198,263.02,13.7736,263.82,19.72,983.1
2019-01-01 14:10:00,11.2182,13.1161,12.4592,261.82,13.2034,262.02,19.6,983.1
2019-01-01 14:20:00,11.088,13.6058,12.4778,261.42,13.9037,264.72,19.45,983.2
2019-01-01 14:30:00,10.7407,12.9921,11.8572,256.32,13.4265,258.22,19.52,983.1
2019-01-01 14:40:00,10.8461,12.5086,11.8448,262.02,12.8935,261.42,19.99,983.0
2019-01-01 14:50:00,11.0508,13.0851,12.2358,256.52,13.5071,257.12,20.0,983.1
2019-01-01 15:00:00,12.0865,14.6471,13.4831,260.62,15.0192,261.52,19.5,983.1
2019-01-01 15:10:00,11.8881,14.0582,13.2721,262.92,14.133,263.12,19.65,983.1
2019-01-01 15:20:00,11.2554,13.6863,12.7632,254.52,13.9223,256.22,19.71,983.1
2019-01-01 15:30:00,11.671,14.1388,13.117,254.32,14.3995,257.02,19.56,983.1
2019-01-01 15:40:00,11.057,13.3082,12.2668,257.62,13.724,260.02,19.56,983.1
2019-01-01 15:50:00,11.4539,13.9591,13.0425,254.12,14.2817,257.92,19.1,983.2
2019-01-01 16:00:00,11.119,13.2152,12.4778,264.92,13.5628,267.32,19.19,983.1
2019-01-01 16:10:00,10.7841,13.1595,12.1861,261.22,13.3893,263.12,19.08,983.1
2019-01-01 16:20:00,9.4134,11.8702,10.8457,264.62,12.1127,265.92,19.25,983.2
2019-01-01 16:30:00,9.7173,12.0127,11.0939,261.42,12.5465,263.82,19.01,983.1
2019-01-01 16:40:00,9.5809,11.833,10.8395,266.22,12.2738,266.22,19.02,983.0
2019-01-01 16:50:00,9.463,11.6036,10.6967,261.02,11.9454,263.72,18.78,982.9
2019-01-01 17:00:00,10.4554,13.1161,11.82,259.82,13.3955,261.32,18.84,982.9
2019-01-01 17:10:00,10.7717,13.0975,12.2792,260.32,13.4451,261.92,18.7,982.9
2019-01-01 17:20:00,9.798,12.2545,11.2304,262.82,12.7138,264.62,18.52,982.8
2019-01-01 17:30:00,9.5313,12.0809,10.8147,260.72,12.5341,262.22,18.01,982.9
2019-01-01 17:40:00,9.0723,11.3991,10.3492,256.92,11.9392,257.62,17.34,983.0
2019-01-01 17:50:00,8.5265,10.7358,9.6418,259.72,11.2823,258.82,17.27,983.1
2019-01-01 18:00:00,8.818,11.083,9.9335,249.82,11.6479,248.82,17.19,983.2
2019-01-01 18:10:00,7.8443,10.5375,9.1205,225.42,11.3195,222.72,17.04,983.4
2019-01-01 18:20:00,7.8443,10.3639,8.9592,222.82,10.8237,223.92,16.72,983.5
2019-01-01 18:30:00,8.3094,11.2627,9.6294,212.42,11.6975,211.72,16.47,983.7
2019-01-01 18:40:00,7.069,9.2978,8.2331,210.42,9.7206,209.92,16.51,983.9
2019-01-01 18:50:00,7.0876,9.2978,8.1462,204.92,9.8073,202.62,16.46,984.1
2019-01-01 19:00:00,6.1511,9.0623,7.6311,201.52,9.5161,201.52,16.25,984.3
2019-01-01 19:10:00,6.2876,8.7957,7.5132,199.72,9.4045,200.02,16.3,984.3
2019-01-01 19:20:00,5.7356,8.5168,7.023,197.32,9.1566,198.32,16.39,984.5
2019-01-01 19:30:00,6.2007,8.8949,7.5381,197.62,9.2248,196.62,16.32,984.7
2019-01-01 19:40:00,6.0457,8.6408,7.2029,198.92,9.169,197.12,15.9,984.9
2019-01-01 19:50:00,5.7728,8.2936,7.0292,198.52,8.8902,199.22,15.81,985.2
2019-01-01 20:00:00,7.0938,9.9052,8.593,200.02,10.2907,198.62,15.61,985.4
2019-01-01 20:10:00,7.6644,10.8474,9.2384,196.22,11.6107,194.82,15.25,985.6
2019-01-01 20:20:00,6.7713,9.4961,8.0655,194.32,10.1792,194.02,15.04,985.7
2019-01-01 20:30:00,6.2193,9.1924,7.6994,191.62,10.08,192.22,15.15,985.9
2019-01-01 20:40:00,6.2441,9.0808,7.687,191.42,9.671,190.72,15.12,986.1
2019-01-01 20:50:00,7.1497,9.7689,8.5186,189.92,10.4147,189.72,15.1,986.2
2019-01-01 21:00:00,6.2876,9.5581,7.7925,188.82,10.2659,188.92,15.03,986.4
2019-01-01 21:10:00,6.9822,10.3019,8.8599,189.52,10.9786,189.72,15.1,986.6
2019-01-01 21:20:00,6.914,10.0354,8.4441,188.02,10.7741,188.92,15.18,986.7
2019-01-01 21:30:00,6.0829,9.4899,7.7366,189.92,10.1606,190.72,15.21,986.9
2019-01-01 21:40:00,5.8968,9.1676,7.5567,192.92,9.9809,192.62,15.41,987.1
2019-01-01 21:50:00,5.7294,8.8329,7.265,191.22,9.4913,191.32,15.53,987.3
2019-01-01 22:00:00,5.3448,8.2626,6.9299,190.62,8.8778,190.92,15.45,987.4
2019-01-01 22:10:00,6.8395,9.5085,8.2889,188.42,9.7826,188.22,15.22,987.6
2019-01-01 22:20:00,5.7976,8.8391,7.1161,189.82,9.5409,188.92,15.29,987.7
2019-01-01 22:30:00,5.0428,7.8783,6.4086,188.92,8.6547,186.12,15.39,987.8
2019-01-01 22:40:00,4.8437,7.8659,6.0921,189.32,8.8282,186.82,15.55,987.9
2019-01-01 22:50:00,5.3138,8.4982,6.7437,190.12,9.3426,187.82,15.56,987.9
2019-01-01 23:00:00,5.3448,8.6717,6.8306,186.72,9.6338,183.92,15.63,987.9
2019-01-01 23:10:00,4.8611,8.0581,6.2907,189.52,8.9893,185.62,15.51,987.9
2019-01-01 23:20:00,3.8334,6.806,4.9739,193.72,7.8738,188.92,15.41,988.1
2019-01-01 23:30:00,3.6455,6.1738,4.7219,197.92,7.2727,192.52,15.45,988.1
2019-01-01 23:40:00,3.5648,6.3349,4.7486,184.62,7.5144,184.82,15.38,988.1
2019-01-01 23:50:00,2.2636,5.6283,3.4299,169.62,6.7521,176.72,15.33,988.1
2019-01-02 00:00:00,1.7991,4.3018,2.7206,168.32,5.3578,172.22,15.34,988.1
2019-01-02 00:10:00,2.2884,4.096,3.0774,149.62,5.0591,155.92,15.1,988.1
2019-01-02 00:20:00,2.691,4.67,3.5285,144.82,5.4259,154.32,15.04,988.0
2019-01-02 00:30:00,3.3552,5.7275,4.3713,150.92,6.6592,155.12,15.25,988.0
2019-01-02 00:40:00,3.8427,6.3907,4.9565,152.62,7.3099,156.02,15.28,987.9
2019-01-02 00:50:00,4.3413,7.1407,5.695,156.42,8.0845,157.72,15.27,987.7
2019-01-02 01:00:00,4.0809,7.1097,5.2854,162.22,8.258,162.02,15.2,987.7
2019-01-02 01:10:00,4.3258,7.525,5.5957,166.22,8.7476,164.92,15.17,987.6
2019-01-02 01:20:00,4.4877,7.804,5.9866,166.52,8.9645,166.12,15.03,987.6
2019-01-02 01:30:00,4.1181,7.3701,5.577,159.12,8.5121,160.32,14.92,987.6
2019-01-02 01:40:00,4.1311,7.5002,5.6143,159.62,8.6919,159.42,15.1,987.6
2019-01-02 01:50:00,4.0095,7.4444,5.4157,156.22,8.6857,158.32,15.12,987.6
2019-01-02 02:00:00,4.1305,7.4073,5.4467,157.12,8.5617,159.02,14.97,987.6
2019-01-02 02:10:00,4.1044,7.6118,5.5336,158.82,8.8096,160.12,14.97,987.6
2019-01-02 02:20:00,4.0176,7.5064,5.3971,158.82,8.5927,159.92,14.98,987.7
2019-01-02 02:30:00,4.0536,7.6304,5.4591,156.82,8.7538,157.82,15.05,987.7
2019-01-02 02:40:00,3.7031,7.0291,4.9317,150.22,8.444,153.22,14.88,987.6
2019-01-02 02:50:00,4.1274,6.9486,5.2544,148.52,8.1527,152.62,14.8,987.8
2019-01-02 03:00:00,4.0567,7.1035,5.2668,146.02,8.3386,149.32,14.73,987.8
2019-01-02 03:10:00,4.0362,6.8556,5.2978,145.62,8.004,148.32,14.65,987.8
2019-01-02 03:20:00,4.2489,7.1717,5.4716,148.02,8.1961,149.52,14.56,987.8
2019-01-02 03:30:00,4.3308,6.7502,5.3599,146.32,7.7995,147.72,14.52,987.9
2019-01-02 03:40:00,3.8489,6.3907,4.9981,139.62,7.3161,143.12,14.48,988.0
2019-01-02 03:50:00,4.1726,6.7006,5.2357,142.82,7.5887,145.62,14.5,988.0
2019-01-02 04:00:00,4.5497,7.0167,5.7322,141.92,7.9668,144.02,14.56,988.1
