date_time,WS20M,WD20M,WS60M,WD60M,Tair_mean,Pbaro_mean,t_index,time_ofDay_cos,time_ofDay_sin
2021-12-21 00:00:00,12.7757,82.72,15.4197,84.52,17.07,982.4,0.0,1.0,0.0
2021-12-21 00:10:00,12.0496,81.32,14.9491,83.22,17.07,982.5,0.0,1.0,0.0
2021-12-21 00:20:00,10.3368,74.92,13.1348,77.42,17.09,982.8,0.0,1.0,0.0
2021-12-21 00:30:00,9.648,75.02,12.0635,77.12,17.09,982.8,0.0,1.0,0.0
2021-12-21 00:40:00,9.6976,79.32,12.5589,81.22,17.09,982.7,0.0,1.0,0.0
2021-12-21 00:50:00,10.3616,82.82,12.9552,84.02,17.08,982.6,0.0,1.0,0.0
2021-12-21 01:00:00,10.132,83.72,12.7694,85.92,17.09,982.5,0.0,1.0,0.0
2021-12-21 01:10:00,10.2313,84.02,12.4908,85.12,17.13,982.4,0.0,1.0,0.0
2021-12-21 01:20:00,10.9326,84.92,13.0666,86.22,17.12,982.2,0.0,1.0,0.0
2021-12-21 01:30:00,11.0629,83.92,13.2029,84.52,17.08,982.0,0.0,1.0,0.0
2021-12-21 01:40:00,10.2375,81.62,12.7013,83.62,17.07,981.8,0.0,1.0,0.0
2021-12-21 01:50:00,10.8333,87.12,13.1905,88.42,17.07,981.5,0.0,1.0,0.0
2021-12-21 02:00:00,10.9139,83.62,13.8159,85.02,16.95,981.4,0.0,1.0,0.0
2021-12-21 02:10:00,10.8023,85.82,13.6673,87.92,16.91,981.3,0.0,1.0,0.0
2021-12-21 02:20:00,11.0132,87.22,14.2494,89.12,16.75,981.3,0.0,1.0,0.0
2021-12-21 02:30:00,11.7207,87.62,15.141,88.82,16.64,981.1,0.0,1.0,0.0
2021-12-21 02:40:00,12.1427,87.32,15.4878,87.52,16.69,981.0,0.0,1.0,0.0
2021-12-21 02:50:00,11.9317,84.82,14.3546,85.92,16.75,980.9,0.0,1.0,0.0
2021-12-21 03:00:00,10.9884,91.22,14.1131,92.22,16.74,980.8,0.0,1.0,0.0
2021-12-21 03:10:00,11.1311,94.32,14.3361,94.62,16.65,980.6,0.0,1.0,0.0
