date_time,WS20M,WD20M,WS60M,WD60M,Tair_mean,Pbaro_mean,t_index,time_ofDay_cos,time_ofDay_sin
2021-06-21 00:00:00,6.7313,320.42,7.5741,333.62,25.4,983.5,0.0,1.0,0.0
2021-06-21 00:10:00,6.3838,320.62,7.4936,330.42,25.43,983.4,0.0,1.0,0.0
2021-06-21 00:20:00,5.515,311.22,8.0075,323.22,25.13,983.3,0.0,1.0,0.0
2021-06-21 00:30:00,7.5318,320.12,8.2366,323.02,25.07,983.2,0.0,1.0,0.0
2021-06-21 00:40:00,7.6498,319.72,7.7165,322.42,25.1,983.1,0.0,1.0,0.0
2021-06-21 00:50:00,7.6373,318.12,7.4688,328.72,25.11,983.1,0.0,1.0,0.0
2021-06-21 01:00:00,7.4077,319.52,7.2521,331.12,25.25,983.1,0.0,1.0,0.0
2021-06-21 01:10:00,7.1161,321.12,7.2335,337.238,25.24,983.0,0.0,1.0,0.0
2021-06-21 01:20:00,7.1347,328.02,7.8899,340.279,25.15,982.9,0.0,1.0,0.0
2021-06-21 01:30:00,7.4139,337.988,8.2119,345.1,25.06,982.8,0.0,1.0,0.0
2021-06-21 01:40:00,7.5318,336.371,8.5153,343.16,24.86,982.8,0.0,1.0,0.0
2021-06-21 01:50:00,7.1719,333.62,8.5277,341.224,24.79,982.7,0.0,1.0,0.0
2021-06-21 02:00:00,4.5239,317.82,7.2335,339.688,24.32,982.7,0.0,1.0,0.0
2021-06-21 02:10:00,5.1724,327.92,7.5307,341.841,24.32,982.7,0.0,1.0,0.0
2021-06-21 02:20:00,6.0673,334.02,7.3078,342.86,24.48,982.7,0.0,1.0,0.0
2021-06-21 02:30:00,5.6081,338.593,6.0879,347.91,24.49,982.6,0.0,1.0,0.0
2021-06-21 02:40:00,6.6258,338.373,6.8,343.87,24.59,982.6,0.0,1.0,0.0
2021-06-21 02:50:00,6.9857,342.46,7.2954,347.08,24.77,982.5,0.0,1.0,0.0
2021-06-21 03:00:00,5.968,350.0,6.3294,352.01,24.76,982.4,0.0,1.0,0.0
2021-06-21 03:10:00,6.1604,350.25,7.0353,349.89,24.64,982.3,0.0,1.0,0.0
2021-06-21 03:20:00,5.2171,354.01,5.5987,352.62,24.4,982.2,0.0,1.0,0.0
2021-06-21 03:30:00,5.6267,354.27,6.3232,351.93,24.4,982.1,0.0,1.0,0.0
2021-06-21 03:40:00,5.9804,351.66,6.2675,351.89,24.29,982.1,0.0,1.0,0.0
