Legend:
field,description,unit,height,flag message
WS_62,wind speed,m/s,62 m,
WS_60,wind speed,m/s,60 m,
WS_40,wind speed,m/s,40 m,
WS_20,wind speed,m/s,20 m,
WS_10,wind speed,m/s,10 m,
WD_60,wind direction,°TN,60 m,
WD_20,wind direction,°TN,20 m,Sensor faulty - gets stuck at low wind speeds
Tair,air temperature,°C,60 m,Sensor faulty - data deleted
Tgrad,air temperature difference,°C,60 m to 10 m,
Pbaro,barometric pressure,hPa,6 m,
RH,Relative Humidity,%,60 m,Sudden dips from 100 to 0 â€“ use with caution

The fields are repeated 4 times for the mean; minimum; maximum and std. deviation; in that order.

date_time, Station_ID, WS_62_mean, WS_62_min, WS_62_max, WS_62_stdv, WS_60_mean, WS_60_min, WS_60_max, WS_60_stdv, WS_40a_mean, WS_40a_min, WS_40a_max, WS_40a_stdv, WS_20_mean, WS_20_min, WS_20_max, WS_20_stdv, WS_10_mean, WS_10_min, WS_10_max, WS_10_stdv, WD_60_mean, WD_60_min, WD_60_max, WD_60_stdv, WD_20_mean, WD_20_min, WD_20_max, WD_20_stdv, Tair_mean, Tair_min, Tair_max, Tair_stdv, Tgrad_mean, Tgrad_min, Tgrad_max, Tgrad_stdv, Pbaro_mean, Pbaro_min, Pbaro_max, Pbaro_stdv, RH_mean, RH_min, RH_max, RH_stdv, 
2022-02-01 00:10:00, WM05, 12.5175, 10.1249, 14.4638, 0.7853, 12.5155, 10.4411, 14.4661, 0.8013, 11.6098, 8.5912, 13.8599, 0.9967, 10.0576, 5.7942, 12.6205, 1.2653, 8.5823, 5.4999, 11.3919, 1.2417, 84.32, 72.62, 94.72, 3.274, 82.72, 62.22, 99.32, 5.379, 20.34, 20.26, 20.47, 0.025, -0.278, -0.296, -0.224, 0.021, 977.4, 977.2, 977.5, 0.0667, 100.0, 99.8, 100.0, 0.0276, 
2022-02-01 00:20:00, WM05, 12.2138, 10.1249, 14.1539, 0.7618, 12.2369, 10.1315, 14.1565, 0.7672, 11.2069, 8.5912, 13.24, 0.8771, 9.4246, 6.4148, 13.2411, 1.0742, 7.8071, 5.1898, 10.7717, 1.0537, 81.62, 72.52, 92.62, 3.404, 80.02, 56.82, 105.22, 6.34, 20.35, 20.26, 20.5, 0.0293, -0.28, -0.296, -0.224, 0.021, 977.3, 977.1, 977.5, 0.0693, 100.0, 99.8, 100.0, 0.0286, 
2022-02-01 00:30:00, WM05, 11.7861, 9.815, 13.2241, 0.6564, 11.822, 9.8219, 13.5372, 0.6787, 11.0706, 7.9713, 13.24, 0.9459, 9.4618, 6.7251, 12.3102, 1.027, 7.8009, 4.2595, 11.0818, 1.1331, 81.82, 67.22, 94.22, 3.41, 80.62, 58.72, 103.12, 6.387, 20.32, 20.23, 20.47, 0.0373, -0.277, -0.296, -0.224, 0.023, 977.3, 977.0, 977.4, 0.0648, 100.0, 99.9, 100.0, 0.0284, 
2022-02-01 00:40:00, WM05, 11.6373, 9.5051, 13.534, 0.7035, 11.6238, 8.893, 13.5372, 0.7505, 10.8164, 7.9713, 12.6202, 0.8975, 9.4618, 5.484, 12.3102, 1.1772, 7.8939, 4.2595, 10.7717, 1.3539, 82.52, 73.82, 92.52, 2.964, 80.92, 55.22, 107.42, 6.741, 20.25, 20.16, 20.33, 0.0267, -0.273, -0.296, -0.224, 0.023, 977.2, 977.0, 977.4, 0.0644, 100.0, 99.8, 100.0, 0.0297, 
2022-02-01 00:50:00, WM05, 11.4762, 9.1951, 13.534, 0.7791, 11.4938, 8.893, 13.8469, 0.7833, 10.6987, 8.2812, 12.9301, 0.8889, 9.3811, 6.1045, 12.0, 1.0984, 7.8939, 5.1898, 11.702, 1.2187, 81.52, 72.22, 90.72, 3.29, 80.22, 61.22, 103.52, 6.25, 20.2, 20.13, 20.33, 0.0291, -0.273, -0.296, -0.224, 0.024, 977.1, 976.9, 977.3, 0.0819, 100.0, 99.8, 100.0, 0.0252, 
2022-02-01 01:00:00, WM05, 11.7117, 9.815, 13.8439, 0.7463, 11.7229, 9.5122, 13.8469, 0.7431, 11.0396, 7.3515, 13.24, 0.9366, 9.4991, 5.7942, 12.0, 1.238, 7.9993, 4.5696, 11.0818, 1.3068, 86.12, 72.12, 98.12, 4.18, 85.52, 65.82, 106.22, 6.489, 20.15, 20.06, 20.3, 0.0371, -0.276, -0.296, -0.224, 0.023, 977.0, 976.8, 977.2, 0.073, 100.0, 99.8, 100.0, 0.0277, 
2022-02-01 01:10:00, WM05, 12.0588, 10.4348, 14.4638, 0.8634, 12.0759, 10.1315, 14.4661, 0.8434, 11.5107, 9.211, 14.1698, 0.8139, 9.921, 6.7251, 12.6205, 1.1176, 8.4893, 4.8797, 11.0818, 1.1821, 89.82, 80.02, 101.42, 3.558, 90.22, 71.92, 108.42, 5.977, 20.12, 20.06, 20.23, 0.0211, -0.277, -0.296, -0.224, 0.023, 976.9, 976.7, 977.1, 0.0641, 100.0, 99.9, 100.0, 0.0299, 
2022-02-01 01:20:00, WM05, 12.1394, 9.5051, 15.0836, 1.1293, 12.1502, 9.2026, 15.0853, 1.1443, 11.5726, 8.5912, 14.7897, 1.262, 9.8776, 5.7942, 13.8617, 1.5347, 8.297, 4.8797, 13.2525, 1.5834, 87.52, 74.82, 97.42, 4.059, 87.72, 67.32, 115.72, 7.466, 20.11, 20.06, 20.19, 0.029, -0.277, -0.296, -0.224, 0.022, 976.8, 976.6, 977.0, 0.0902, 100.0, 99.9, 100.0, 0.0274, 
2022-02-01 01:30:00, WM05, 12.2324, 9.1951, 15.3935, 1.1368, 12.2431, 9.5122, 15.3949, 1.1443, 11.4983, 8.5912, 15.4095, 1.169, 9.9893, 6.7251, 13.8617, 1.248, 8.6196, 5.1898, 12.6323, 1.3508, 86.72, 76.42, 101.42, 4.23, 85.72, 55.02, 105.52, 6.485, 20.09, 19.99, 20.19, 0.0364, -0.276, -0.296, -0.153, 0.027, 976.7, 976.5, 976.9, 0.0683, 100.0, 99.9, 100.0, 0.0288, 
2022-02-01 01:40:00, WM05, 12.4183, 9.5051, 15.3935, 1.1368, 12.4412, 9.5122, 15.3949, 1.1493, 11.8144, 8.5912, 14.4797, 1.1269, 10.5106, 7.3457, 13.8617, 1.2374, 8.9855, 5.4999, 12.0121, 1.2764, 85.22, 71.32, 94.42, 3.696, 84.12, 57.92, 99.92, 6.114, 20.07, 19.99, 20.16, 0.0277, -0.279, -0.296, -0.224, 0.021, 976.5, 976.2, 976.7, 0.0921, 100.0, 99.9, 100.0, 0.0254, 
2022-02-01 01:50:00, WM05, 13.0444, 9.1951, 15.0836, 0.97, 13.0604, 8.893, 15.0853, 1.0001, 12.5458, 9.8309, 16.0294, 1.0091, 11.218, 7.656, 13.8617, 1.2957, 9.6739, 5.81, 13.8727, 1.3955, 85.82, 75.92, 96.62, 4.047, 83.72, 59.82, 112.22, 6.247, 20.08, 19.99, 20.19, 0.0311, -0.277, -0.296, -0.224, 0.022, 976.4, 976.2, 976.6, 0.0818, 100.0, 99.9, 100.0, 0.0252, 
2022-02-01 02:00:00, WM05, 12.4307, 8.8852, 15.7035, 1.0748, 12.4536, 9.2026, 15.0853, 1.0663, 11.8764, 8.5912, 14.4797, 1.0767, 10.5168, 6.1045, 13.5514, 1.3944, 8.9173, 4.5696, 12.9424, 1.5394, 86.52, 76.42, 97.62, 3.957, 85.92, 69.82, 106.52, 6.093, 20.08, 19.99, 20.19, 0.0303, -0.279, -0.296, -0.224, 0.021, 976.3, 976.0, 976.4, 0.0869, 100.0, 99.9, 100.0, 0.0316, 
2022-02-01 02:10:00, WM05, 12.3191, 9.1951, 14.1539, 0.8411, 12.3607, 9.2026, 14.1565, 0.8347, 11.7834, 9.211, 14.1698, 0.8789, 10.6161, 6.7251, 13.8617, 1.2393, 9.0041, 5.1898, 11.702, 1.4104, 84.92, 76.32, 96.12, 3.72, 82.42, 60.72, 103.22, 6.129, 20.07, 19.99, 20.13, 0.027, -0.278, -0.296, -0.224, 0.022, 976.1, 975.8, 976.3, 0.0869, 100.0, 99.9, 100.0, 0.0305, 
2022-02-01 02:20:00, WM05, 12.5981, 10.1249, 14.7737, 0.9676, 12.627, 10.1315, 14.7757, 0.9759, 12.1677, 9.5209, 14.4797, 1.0779, 10.703, 6.4148, 13.8617, 1.4099, 9.0971, 5.4999, 12.9424, 1.4928, 85.92, 72.92, 98.72, 4.015, 85.12, 60.72, 107.32, 7.066, 20.03, 19.92, 20.16, 0.0353, -0.273, -0.296, -0.224, 0.023, 976.0, 975.8, 976.2, 0.0687, 100.0, 99.9, 100.0, 0.0269, 
2022-02-01 02:30:00, WM05, 12.5113, 10.4348, 14.7737, 0.7407, 12.5403, 10.4411, 14.4661, 0.7369, 11.9632, 8.5912, 13.8599, 0.936, 10.523, 7.0354, 12.9308, 1.2312, 8.9483, 4.5696, 12.0121, 1.3241, 85.22, 77.22, 95.82, 3.082, 83.02, 65.42, 101.02, 6.321, 20.0, 19.89, 20.09, 0.0257, -0.281, -0.296, -0.224, 0.022, 975.9, 975.7, 976.1, 0.0926, 100.0, 99.8, 100.0, 0.0292, 
2022-02-01 02:40:00, WM05, 11.4886, 8.5753, 13.8439, 1.0271, 11.4876, 8.893, 13.8469, 1.0186, 10.8722, 7.6614, 13.8599, 1.1362, 9.648, 6.1045, 12.6205, 1.3255, 8.2536, 4.8797, 12.0121, 1.3248, 85.92, 74.02, 98.02, 3.727, 82.92, 64.52, 100.22, 5.575, 20.0, 19.92, 20.13, 0.0304, -0.279, -0.296, -0.224, 0.022, 975.8, 975.7, 976.0, 0.0595, 100.0, 99.9, 100.0, 0.0278, 
2022-02-01 02:50:00, WM05, 12.1084, 8.8852, 14.1539, 1.0574, 12.1378, 8.5834, 14.1565, 1.0645, 11.6656, 8.9011, 14.1698, 0.9787, 10.4113, 7.3457, 13.2411, 1.1915, 8.787, 4.8797, 12.3222, 1.3508, 82.92, 73.62, 96.02, 3.91, 80.62, 59.82, 108.42, 6.434, 19.96, 19.85, 20.13, 0.0518, -0.288, -0.296, -0.224, 0.018, 975.7, 975.5, 975.9, 0.087, 100.0, 99.8, 100.0, 0.0285, 
2022-02-01 03:00:00, WM05, 11.5258, 9.815, 13.534, 0.7587, 11.5247, 9.5122, 13.5372, 0.7629, 10.928, 8.2812, 13.24, 0.8374, 9.9893, 7.3457, 12.6205, 0.8489, 8.5079, 5.81, 11.0818, 1.0717, 84.62, 70.12, 95.72, 4.153, 83.62, 59.92, 100.72, 6.758, 19.93, 19.85, 19.99, 0.0288, -0.283, -0.296, -0.224, 0.021, 975.6, 975.4, 975.8, 0.066, 100.0, 99.9, 100.0, 0.0279, 
2022-02-01 03:10:00, WM05, 11.6001, 9.815, 13.534, 0.7624, 11.6176, 9.5122, 13.5372, 0.787, 11.0148, 8.2812, 12.9301, 0.7823, 9.7473, 7.3457, 12.0, 0.947, 8.1606, 5.4999, 10.7717, 1.117, 84.82, 77.92, 95.52, 3.133, 82.42, 58.62, 99.72, 5.617, 19.88, 19.79, 20.02, 0.0437, -0.289, -0.296, -0.224, 0.015, 975.4, 975.1, 975.6, 0.096, 100.0, 99.9, 100.0, 0.0269, 
2022-02-01 03:20:00, WM05, 11.6001, 8.8852, 13.534, 0.7481, 11.6114, 8.893, 13.5372, 0.7462, 11.0024, 7.0415, 12.9301, 0.9694, 9.5177, 5.7942, 12.0, 1.3255, 8.204, 4.5696, 11.0818, 1.357, 85.52, 75.72, 93.92, 3.436, 84.12, 63.22, 103.82, 5.963, 19.83, 19.72, 19.92, 0.0409, -0.286, -0.296, -0.224, 0.019, 975.2, 974.9, 975.4, 0.068, 100.0, 99.9, 100.0, 0.0311, 
2022-02-01 03:30:00, WM05, 11.4576, 9.1951, 12.9142, 0.7946, 11.4814, 8.5834, 12.918, 0.8081, 10.9838, 8.2812, 13.24, 0.9428, 9.89, 6.7251, 12.3102, 1.1344, 8.3963, 5.1898, 11.0818, 1.1958, 86.62, 77.72, 94.72, 2.845, 85.72, 65.02, 108.12, 5.875, 19.78, 19.68, 19.89, 0.0352, -0.285, -0.296, -0.224, 0.019, 975.1, 974.9, 975.3, 0.0731, 100.0, 99.9, 100.0, 0.0272, 
2022-02-01 03:40:00, WM05, 11.8605, 9.815, 13.2241, 0.6074, 11.8591, 9.5122, 13.2276, 0.6093, 11.0644, 8.2812, 12.9301, 0.7928, 9.6045, 6.7251, 12.0, 1.1499, 8.08, 5.1898, 11.3919, 1.2007, 85.52, 76.42, 92.82, 2.891, 83.42, 53.77, 106.22, 6.332, 19.73, 19.65, 19.82, 0.029, -0.285, -0.296, -0.224, 0.018, 975.0, 974.8, 975.2, 0.067, 100.0, 99.9, 100.0, 0.0268, 
2022-02-01 03:50:00, WM05, 10.8439, 7.9555, 13.2241, 1.0017, 10.8622, 7.9642, 13.2276, 1.0149, 10.1284, 7.0415, 12.3103, 1.0215, 8.8847, 5.7942, 11.3794, 1.1518, 7.528, 5.1898, 10.7717, 1.0897, 86.02, 77.02, 99.72, 3.704, 83.12, 59.92, 99.92, 6.258, 19.76, 19.65, 19.92, 0.0413, -0.284, -0.296, -0.224, 0.02, 975.0, 974.8, 975.1, 0.06, 100.0, 99.8, 100.0, 0.0278, 
2022-02-01 04:00:00, WM05, 10.3481, 7.9555, 12.2943, 0.9068, 10.3854, 7.9642, 12.2988, 0.9035, 9.7255, 7.0415, 11.6904, 1.0327, 8.6054, 4.8634, 11.3794, 1.1332, 7.2055, 4.2595, 9.8414, 1.1009, 89.72, 72.42, 104.72, 4.856, 86.62, 64.12, 108.92, 6.704, 19.76, 19.68, 19.85, 0.0354, -0.283, -0.296, -0.224, 0.021, 974.9, 974.8, 975.1, 0.0577, 100.0, 99.9, 100.0, 0.0289, 
2022-02-01 04:10:00, WM05, 11.346, 9.1951, 12.9142, 0.6353, 11.3637, 9.2026, 12.918, 0.6514, 10.8164, 8.2812, 12.6202, 0.905, 9.4928, 6.7251, 12.3102, 1.0407, 8.0055, 5.1898, 10.7717, 1.0934, 87.72, 78.02, 104.72, 3.709, 85.52, 69.12, 106.62, 6.353, 19.62, 19.51, 19.79, 0.0577, -0.291, -0.296, -0.224, 0.014, 974.9, 974.7, 975.0, 0.0761, 100.0, 99.8, 100.0, 0.0276, 
2022-02-01 04:20:00, WM05, 11.5691, 8.8852, 13.2241, 0.7872, 11.6238, 9.2026, 12.918, 0.7864, 11.0334, 7.9713, 13.24, 1.0271, 9.6976, 6.4148, 12.6205, 1.1896, 8.0738, 5.1898, 11.0818, 1.1592, 86.22, 77.92, 101.42, 3.242, 84.82, 62.62, 105.02, 6.243, 19.59, 19.51, 19.79, 0.0351, -0.29, -0.296, -0.224, 0.015, 974.8, 974.6, 975.0, 0.0769, 100.0, 99.9, 100.0, 0.0271, 
2022-02-01 04:30:00, WM05, 11.0857, 8.8852, 12.6043, 0.6781, 11.1161, 8.893, 12.6084, 0.6991, 10.6553, 7.6614, 12.6202, 0.8573, 9.468, 6.7251, 11.3794, 1.0028, 8.0179, 4.2595, 10.7717, 1.2131, 86.62, 76.42, 96.02, 3.037, 84.82, 68.32, 100.42, 5.365, 19.57, 19.45, 19.65, 0.0362, -0.288, -0.296, -0.224, 0.018, 974.8, 974.6, 975.0, 0.0799, 100.0, 99.9, 100.0, 0.0266, 
2022-02-01 04:40:00, WM05, 11.5009, 9.815, 12.9142, 0.6186, 11.5371, 9.8219, 12.918, 0.6118, 10.9838, 8.9011, 12.6202, 0.6552, 9.5239, 6.7251, 12.0, 0.9948, 8.1172, 4.8797, 10.7717, 1.1046, 88.22, 79.82, 95.92, 2.772, 85.72, 68.42, 101.12, 5.887, 19.58, 19.48, 19.65, 0.0245, -0.292, -0.296, -0.224, 0.012, 974.7, 974.5, 974.9, 0.0604, 100.0, 99.9, 100.0, 0.0246, 
2022-02-01 04:50:00, WM05, 11.4204, 9.1951, 12.9142, 0.6409, 11.4319, 9.2026, 12.918, 0.6452, 10.9094, 7.9713, 12.3103, 0.7618, 9.6045, 6.1045, 12.0, 1.104, 8.08, 5.1898, 11.3919, 1.2429, 87.72, 79.02, 97.72, 3.031, 84.62, 68.52, 104.22, 5.311, 19.52, 19.38, 19.65, 0.0499, -0.291, -0.296, -0.224, 0.013, 974.7, 974.6, 974.9, 0.051, 100.0, 99.9, 100.0, 0.0301, 
2022-02-01 05:00:00, WM05, 11.3336, 10.1249, 12.2943, 0.4438, 11.3575, 9.8219, 12.2988, 0.4421, 10.9156, 8.5912, 12.3103, 0.667, 9.5673, 6.1045, 11.6897, 1.0332, 8.08, 5.1898, 11.0818, 1.1288, 87.82, 80.72, 94.52, 2.172, 86.62, 71.22, 105.92, 5.319, 19.39, 19.31, 19.55, 0.0398, -0.296, -0.296, -0.26, 0.003, 974.7, 974.5, 974.9, 0.0636, 100.0, 99.9, 100.0, 0.0285, 
2022-02-01 05:10:00, WM05, 10.9121, 7.9555, 12.2943, 0.7308, 10.9365, 7.9642, 12.2988, 0.7325, 10.4197, 7.6614, 12.0003, 0.8455, 9.2508, 6.7251, 11.3794, 1.0196, 7.9187, 5.1898, 10.4616, 1.0165, 88.52, 79.52, 100.52, 2.711, 86.52, 68.82, 103.12, 5.288, 19.32, 19.24, 19.51, 0.0298, -0.295, -0.296, -0.26, 0.006, 974.7, 974.5, 974.8, 0.0664, 100.0, 99.8, 100.0, 0.0274, 
2022-02-01 05:20:00, WM05, 10.8191, 8.8852, 11.9844, 0.6099, 10.8622, 8.893, 11.9892, 0.6099, 10.3701, 7.9713, 11.6904, 0.7401, 9.0522, 6.4148, 11.0691, 1.0575, 7.5466, 4.2595, 10.1515, 1.2013, 85.92, 77.82, 94.62, 2.305, 84.02, 67.62, 99.32, 5.558, 19.31, 19.24, 19.45, 0.0216, -0.296, -0.332, -0.296, 0.003, 974.7, 974.5, 974.9, 0.0554, 100.0, 99.9, 100.0, 0.0293, 
2022-02-01 05:30:00, WM05, 10.41, 8.8852, 11.3646, 0.4054, 10.4225, 8.893, 11.3699, 0.4229, 9.8371, 7.6614, 11.0706, 0.6552, 8.4689, 5.484, 10.4485, 0.9594, 7.1931, 4.2595, 9.8414, 0.9911, 89.82, 79.72, 96.32, 2.681, 88.62, 64.52, 108.52, 6.187, 19.28, 19.24, 19.38, 0.0347, -0.296, -0.296, -0.296, 0.0, 974.8, 974.6, 975.0, 0.0593, 100.0, 99.9, 100.0, 0.0297, 
2022-02-01 05:40:00, WM05, 9.691, 8.5753, 11.0547, 0.53, 9.7228, 8.5834, 11.0603, 0.5065, 9.3846, 7.3515, 10.7606, 0.6174, 7.8732, 4.8634, 10.7588, 1.0426, 6.5046, 3.6393, 9.8414, 1.0382, 91.12, 83.52, 99.12, 2.54, 91.12, 71.82, 123.32, 6.836, 19.27, 19.17, 19.41, 0.0348, -0.297, -0.367, -0.296, 0.008, 974.8, 974.7, 975.0, 0.0562, 100.0, 99.9, 100.0, 0.0256, 
2022-02-01 05:50:00, WM05, 8.7365, 7.0257, 10.4348, 0.626, 8.7692, 7.0353, 10.1315, 0.6198, 8.3184, 6.1118, 10.1408, 0.8201, 6.7561, 3.312, 9.828, 1.2511, 5.7542, 3.3292, 9.2212, 1.3204, 90.82, 77.62, 101.92, 3.404, 88.32, 68.62, 116.02, 7.245, 19.21, 19.14, 19.31, 0.0359, -0.296, -0.296, -0.296, 0.0, 974.9, 974.6, 975.1, 0.0953, 100.0, 99.9, 100.0, 0.0275, 
2022-02-01 06:00:00, WM05, 8.7675, 7.6456, 9.815, 0.4172, 8.8187, 7.6546, 9.8219, 0.4161, 8.5168, 5.8018, 9.5209, 0.5938, 7.1037, 3.312, 9.2074, 1.0903, 5.8782, 3.3292, 8.2908, 1.0674, 90.02, 82.52, 97.02, 2.574, 86.52, 63.92, 118.12, 7.733, 19.15, 19.04, 19.28, 0.0413, -0.299, -0.367, -0.296, 0.014, 974.9, 974.7, 975.1, 0.0734, 100.0, 99.9, 100.0, 0.0284, 
2022-02-01 06:10:00, WM05, 8.5319, 7.0257, 9.5051, 0.4141, 8.571, 6.7257, 9.5122, 0.4415, 8.1759, 6.4217, 9.8309, 0.5665, 7.1285, 5.1737, 8.5868, 0.7869, 6.1883, 4.5696, 8.2908, 0.8112, 91.52, 82.52, 99.32, 2.794, 89.52, 74.12, 114.82, 6.409, 19.09, 18.97, 19.21, 0.0585, -0.296, -0.296, -0.296, 0.0, 975.0, 974.9, 975.1, 0.0493, 100.0, 99.9, 100.0, 0.0252, 
2022-02-01 06:20:00, WM05, 8.9844, 8.2654, 10.1249, 0.4252, 9.0231, 7.9642, 10.1315, 0.4205, 8.7647, 7.0415, 10.1408, 0.5362, 7.9973, 5.7942, 10.1382, 0.7621, 6.8395, 4.5696, 9.5313, 1.0029, 89.72, 82.52, 97.92, 2.333, 87.82, 71.72, 103.22, 5.149, 18.98, 18.87, 19.07, 0.029, -0.302, -0.367, -0.296, 0.017, 975.0, 974.8, 975.1, 0.0653, 100.0, 99.9, 100.0, 0.026, 
2022-02-01 06:30:00, WM05, 9.1828, 7.9555, 10.7447, 0.5783, 9.2212, 7.9642, 10.7507, 0.574, 8.7647, 7.0415, 10.4507, 0.6397, 7.8111, 5.484, 10.1382, 0.9904, 6.7589, 4.2595, 9.2212, 1.0345, 88.52, 81.02, 95.92, 2.632, 85.62, 68.52, 104.02, 5.302, 18.99, 18.9, 19.11, 0.0371, -0.298, -0.367, -0.296, 0.011, 974.9, 974.7, 975.1, 0.0607, 100.0, 99.9, 100.0, 0.0257, 
2022-02-01 06:40:00, WM05, 9.0464, 7.3356, 10.7447, 0.68, 9.085, 7.0353, 11.0603, 0.6737, 8.7585, 5.8018, 11.0706, 0.8021, 7.4512, 4.8634, 10.4485, 1.0134, 6.1015, 3.3292, 8.6009, 0.9824, 92.52, 80.12, 102.12, 3.808, 91.12, 73.22, 116.22, 7.266, 18.98, 18.9, 19.14, 0.0421, -0.31, -0.403, -0.296, 0.028, 975.1, 974.9, 975.3, 0.1023, 100.0, 99.9, 100.0, 0.0256, 
2022-02-01 06:50:00, WM05, 9.8026, 7.9555, 11.0547, 0.5963, 9.8281, 7.6546, 10.7507, 0.5976, 9.5395, 6.7316, 11.0706, 0.742, 8.2083, 5.484, 10.4485, 0.9817, 6.8085, 4.2595, 9.8414, 1.0333, 92.32, 84.42, 98.72, 2.376, 90.42, 68.12, 107.32, 6.772, 18.93, 18.87, 19.04, 0.0346, -0.307, -0.474, -0.296, 0.029, 975.1, 974.9, 975.3, 0.067, 100.0, 99.9, 100.0, 0.0287, 
2022-02-01 07:00:00, WM05, 9.3129, 7.6456, 10.4348, 0.5566, 9.3698, 7.6546, 10.4411, 0.5561, 9.1738, 7.0415, 10.7606, 0.5653, 8.2331, 5.484, 10.1382, 0.8148, 7.1372, 4.8797, 9.5313, 0.9074, 92.32, 86.02, 98.62, 2.107, 89.72, 72.92, 103.92, 4.937, 18.93, 18.8, 19.04, 0.0383, -0.319, -0.51, -0.296, 0.042, 975.2, 975.0, 975.3, 0.0601, 100.0, 99.9, 100.0, 0.0256, 
2022-02-01 07:10:00, WM05, 9.1022, 7.3356, 10.1249, 0.499, 9.1717, 7.6546, 10.4411, 0.4954, 9.0189, 6.7316, 10.1408, 0.6093, 8.1152, 5.484, 10.1382, 0.7999, 6.9698, 4.2595, 8.911, 0.9055, 90.22, 82.72, 103.32, 3.328, 87.12, 70.32, 109.12, 5.519, 18.88, 18.77, 19.04, 0.0529, -0.399, -0.546, -0.296, 0.076, 975.3, 975.1, 975.4, 0.0464, 100.0, 99.9, 100.0, 0.0226, 
2022-02-01 07:20:00, WM05, 8.9596, 7.3356, 10.1249, 0.4221, 9.0045, 7.3449, 10.1315, 0.4304, 8.7647, 6.7316, 10.1408, 0.5876, 7.6125, 4.8634, 9.5177, 0.9786, 6.6783, 4.2595, 8.911, 0.9148, 91.92, 83.52, 98.72, 2.369, 90.42, 74.62, 110.72, 5.929, 18.92, 18.83, 19.04, 0.0365, -0.381, -0.546, -0.296, 0.062, 975.3, 975.2, 975.5, 0.0623, 100.0, 99.9, 100.0, 0.0277, 
2022-02-01 07:30:00, WM05, 8.4761, 7.0257, 9.5051, 0.3911, 8.5153, 7.0353, 9.5122, 0.3932, 8.368, 5.182, 9.5209, 0.6229, 7.4884, 4.5531, 8.8971, 0.844, 6.4984, 4.2595, 8.6009, 0.9098, 92.82, 84.62, 103.32, 2.97, 91.62, 71.62, 104.62, 5.926, 18.85, 18.77, 18.97, 0.0428, -0.427, -0.581, -0.296, 0.074, 975.5, 975.3, 975.6, 0.0643, 100.0, 99.9, 100.0, 0.0278, 
2022-02-01 07:40:00, WM05, 8.3956, 7.0257, 9.5051, 0.4605, 8.4781, 7.0353, 9.5122, 0.439, 8.2378, 6.1118, 9.5209, 0.6521, 7.3829, 4.8634, 9.5177, 0.9848, 6.4302, 3.6393, 8.911, 1.104, 90.92, 85.22, 98.92, 2.751, 87.82, 73.12, 106.02, 5.105, 18.9, 18.77, 19.04, 0.0441, -0.528, -0.581, -0.367, 0.05, 975.5, 975.3, 975.7, 0.0698, 100.0, 99.9, 100.0, 0.0233, 
2022-02-01 07:50:00, WM05, 8.879, 7.6456, 10.1249, 0.4785, 8.9488, 7.9642, 10.1315, 0.4712, 8.9879, 7.3515, 9.8309, 0.5089, 8.14, 5.1737, 9.828, 0.8204, 6.9202, 4.2595, 9.5313, 0.9502, 91.72, 83.82, 99.82, 3.295, 91.82, 71.72, 114.32, 5.688, 18.83, 18.73, 18.97, 0.0394, -0.605, -0.76, -0.546, 0.039, 975.5, 975.3, 975.6, 0.0663, 100.0, 99.9, 100.0, 0.0258, 
2022-02-01 08:00:00, WM05, 8.284, 6.7158, 9.5051, 0.5579, 8.3357, 6.7257, 9.8219, 0.574, 8.0519, 6.1118, 9.8309, 0.6794, 7.2712, 5.1737, 9.5177, 0.8694, 6.4302, 3.6393, 8.6009, 0.9483, 93.72, 79.22, 105.72, 3.25, 92.02, 72.62, 113.42, 6.197, 18.91, 18.83, 19.0, 0.0338, -0.787, -0.902, -0.581, 0.094, 975.6, 975.3, 975.8, 0.0643, 100.0, 99.9, 100.0, 0.0241, 
2022-02-01 08:10:00, WM05, 8.0608, 5.4761, 9.5051, 0.6589, 8.1252, 5.7969, 9.5122, 0.644, 7.9403, 5.182, 9.5209, 0.7705, 7.1719, 4.8634, 9.2074, 0.8992, 6.3496, 3.9494, 8.2908, 0.8652, 93.42, 85.52, 106.82, 3.512, 91.42, 75.22, 116.12, 6.407, 19.01, 18.83, 19.17, 0.0594, -0.951, -1.152, -0.867, 0.107, 975.6, 975.5, 975.8, 0.0593, 100.0, 99.9, 100.0, 0.0289, 
2022-02-01 08:20:00, WM05, 8.1848, 5.786, 9.1951, 0.5597, 8.2552, 5.7969, 9.2026, 0.5369, 8.1635, 5.8018, 9.5209, 0.6961, 7.6249, 4.8634, 9.5177, 0.9923, 6.7217, 3.9494, 9.5313, 1.0413, 90.92, 81.02, 99.22, 3.023, 88.32, 64.22, 108.12, 6.558, 19.03, 18.9, 19.17, 0.0715, -1.074, -1.365, -0.653, 0.14, 975.7, 975.6, 975.8, 0.0587, 100.0, 99.9, 100.0, 0.026, 
2022-02-01 08:30:00, WM05, 8.3026, 6.7158, 9.5051, 0.4655, 8.3295, 6.7257, 9.5122, 0.4849, 8.2131, 6.1118, 9.5209, 0.6409, 7.4698, 4.2428, 9.2074, 0.8856, 6.6287, 4.2595, 8.911, 0.8943, 92.52, 81.92, 104.02, 3.708, 92.82, 69.42, 111.12, 7.352, 19.09, 18.97, 19.24, 0.0524, -0.864, -1.08, -0.581, 0.095, 975.8, 975.7, 976.0, 0.0419, 100.0, 99.9, 100.0, 0.0246, 
