Legend:
field,description,unit,height,flag message
WS_62,wind speed,m/s,62 m,
WS_60,wind speed,m/s,60 m,
WS_40,wind speed,m/s,40 m,
WS_20,wind speed,m/s,20 m,
WS_10,wind speed,m/s,10 m,
WD_60,wind direction,°TN,60 m,
WD_20,wind direction,°TN,20 m,Sensor faulty - gets stuck at low wind speeds - use with caution
Tair,air temperature,°C,60 m,Sensor could be faulty - use with caution
Tgrad,air temperature difference,°C,60 m to 10 m,
Pbaro,barometric pressure,hPa,6 m,
RH,Relative Humidity,%,60 m,Sudden dips from 100 to 0 â€“ use with caution

The fields are repeated 4 times for the mean; minimum; maximum and std. deviation; in that order.

date_time, Station_ID, WS_62_mean, WS_62_min, WS_62_max, WS_62_stdv, WS_60_mean, WS_60_min, WS_60_max, WS_60_stdv, WS_40a_mean, WS_40a_min, WS_40a_max, WS_40a_stdv, WS_20_mean, WS_20_min, WS_20_max, WS_20_stdv, WS_10_mean, WS_10_min, WS_10_max, WS_10_stdv, WD_60_mean, WD_60_min, WD_60_max, WD_60_stdv, WD_20_mean, WD_20_min, WD_20_max, WD_20_stdv, Tair_mean, Tair_min, Tair_max, Tair_stdv, Tgrad_mean, Tgrad_min, Tgrad_max, Tgrad_stdv, Pbaro_mean, Pbaro_min, Pbaro_max, Pbaro_stdv, RH_mean, RH_min, RH_max, RH_stdv, 
2022-06-01 01:50:00, WM05, 11.6621, 10.1249, 13.2241, 0.5703, 11.6176, 10.1315, 13.5372, 0.5858, 10.0602, 8.9011, 11.3805, 0.512, 7.867, 6.1045, 9.5177, 0.5424, 5.779, 3.6393, 7.3605, 0.668, 283.52, 275.22, 291.52, 2.731, 283.52, 269.62, 292.72, 3.444, 12.06, 11.85, 12.25, 0.1118, 1.737, 1.496, 1.857, 0.131, 992.9, 992.8, 993.1, 0.0576, 73.53, 72.26, 75.52, 0.867, 
2022-06-01 02:00:00, WM05, 11.346, 9.815, 12.9142, 0.6434, 11.2833, 9.8219, 13.2276, 0.6403, 9.8495, 8.5912, 11.3805, 0.5554, 7.8297, 6.1045, 9.5177, 0.5877, 6.0271, 4.2595, 7.9807, 0.6922, 284.52, 276.52, 292.02, 3.022, 283.92, 271.12, 297.12, 4.665, 12.07, 11.98, 12.25, 0.0594, 1.469, 1.317, 1.569, 0.067, 993.0, 992.8, 993.2, 0.0827, 72.82, 71.41, 73.69, 0.5965, 
2022-06-01 02:10:00, WM05, 11.253, 9.815, 13.534, 0.6496, 11.1966, 9.5122, 13.2276, 0.6663, 9.8371, 8.5912, 12.0003, 0.6384, 7.8235, 6.1045, 10.7588, 0.6199, 5.9216, 3.9494, 8.2908, 0.6202, 284.02, 275.62, 295.82, 3.161, 283.12, 267.32, 299.82, 4.543, 12.08, 11.98, 12.19, 0.0568, 1.439, 1.281, 1.569, 0.07, 993.1, 993.0, 993.2, 0.0538, 71.34, 70.49, 71.99, 0.3683, 
2022-06-01 02:20:00, WM05, 11.5877, 10.1249, 13.8439, 0.6366, 11.5309, 9.8219, 13.5372, 0.6359, 9.93, 8.2812, 11.3805, 0.5709, 7.9414, 6.4148, 9.828, 0.5746, 6.0023, 4.2595, 7.9807, 0.7083, 283.82, 277.82, 296.12, 2.56, 282.22, 268.92, 293.82, 4.089, 12.12, 11.98, 12.25, 0.0583, 1.493, 1.281, 1.569, 0.066, 993.1, 993.0, 993.2, 0.0554, 71.08, 70.42, 71.71, 0.3254, 
2022-06-01 02:30:00, WM05, 11.3212, 9.815, 13.8439, 0.6911, 11.2647, 9.5122, 14.1565, 0.6688, 9.8619, 7.9713, 11.6904, 0.5963, 7.9476, 5.7942, 9.828, 0.6144, 6.2255, 4.2595, 7.9807, 0.7108, 282.42, 272.92, 291.42, 2.824, 280.82, 259.72, 295.62, 4.928, 12.09, 11.98, 12.19, 0.0457, 1.23, 0.993, 1.353, 0.107, 993.0, 992.9, 993.2, 0.0593, 71.34, 70.76, 72.33, 0.3321, 
2022-06-01 02:40:00, WM05, 10.7014, 9.1951, 11.9844, 0.6415, 10.6454, 9.2026, 12.2988, 0.6651, 9.2172, 7.6614, 11.0706, 0.6217, 7.5194, 6.1045, 9.2074, 0.5374, 5.6922, 3.9494, 7.3605, 0.658, 282.42, 274.02, 291.32, 3.272, 282.42, 263.92, 296.62, 4.097, 11.85, 11.71, 12.05, 0.0638, 1.229, 0.993, 1.353, 0.101, 993.0, 992.9, 993.2, 0.0549, 73.11, 72.12, 73.89, 0.4329, 
2022-06-01 02:50:00, WM05, 10.7881, 9.1951, 11.9844, 0.4686, 10.7383, 9.2026, 11.9892, 0.478, 9.366, 7.9713, 10.7606, 0.4655, 7.4512, 6.1045, 8.8971, 0.5051, 5.7418, 4.2595, 7.3605, 0.6425, 284.12, 276.62, 292.92, 2.453, 282.32, 260.52, 294.12, 4.074, 11.87, 11.71, 12.05, 0.0813, 1.329, 1.245, 1.496, 0.065, 993.0, 992.9, 993.2, 0.049, 72.83, 72.05, 73.75, 0.5106, 
2022-06-01 03:00:00, WM05, 10.4348, 8.8852, 11.6745, 0.5579, 10.373, 8.893, 11.6796, 0.5455, 8.9817, 7.6614, 10.4507, 0.5672, 7.3146, 6.1045, 9.2074, 0.5145, 5.4689, 3.6393, 7.9807, 0.6481, 282.12, 273.22, 289.52, 2.893, 281.02, 270.92, 293.72, 3.716, 11.92, 11.81, 12.02, 0.0268, 1.315, 1.173, 1.425, 0.044, 993.0, 992.9, 993.2, 0.0542, 73.08, 72.33, 74.06, 0.3496, 
2022-06-01 03:10:00, WM05, 10.6704, 9.1951, 11.9844, 0.5275, 10.6145, 9.2026, 11.9892, 0.5319, 9.2296, 7.9713, 11.0706, 0.5424, 7.4388, 6.1045, 9.2074, 0.525, 5.7108, 3.9494, 7.3605, 0.6221, 280.32, 271.52, 288.02, 2.659, 278.92, 263.32, 292.72, 4.197, 11.91, 11.85, 12.02, 0.0313, 1.168, 0.993, 1.281, 0.12, 993.1, 993.0, 993.3, 0.0492, 73.92, 73.31, 74.43, 0.1919, 
2022-06-01 03:20:00, WM05, 10.4286, 9.1951, 11.9844, 0.5114, 10.3854, 9.2026, 11.9892, 0.522, 8.9383, 7.3515, 10.4507, 0.5585, 7.3022, 6.1045, 8.8971, 0.4909, 5.6239, 3.9494, 8.2908, 0.6134, 280.92, 274.22, 293.42, 2.933, 280.92, 271.02, 292.02, 3.35, 11.88, 11.78, 12.02, 0.0461, 1.214, 0.993, 1.281, 0.077, 993.1, 993.0, 993.2, 0.0438, 74.75, 73.89, 75.8, 0.4935, 
2022-06-01 03:30:00, WM05, 10.3295, 8.8852, 11.6745, 0.53, 10.2863, 9.2026, 11.9892, 0.5127, 9.0437, 7.3515, 10.4507, 0.5325, 7.3829, 6.4148, 8.5868, 0.4909, 5.5867, 3.9494, 7.3605, 0.619, 280.52, 271.12, 288.82, 2.631, 280.62, 269.22, 290.02, 3.418, 11.81, 11.68, 11.95, 0.0504, 1.281, 1.245, 1.353, 0.011, 993.1, 993.0, 993.2, 0.0526, 76.19, 75.18, 77.09, 0.5578, 
2022-06-01 03:40:00, WM05, 10.6208, 9.1951, 13.2241, 0.6744, 10.5464, 9.2026, 13.5372, 0.6743, 9.0746, 7.9713, 11.0706, 0.5275, 7.3084, 5.7942, 8.5868, 0.494, 5.5247, 3.6393, 7.3605, 0.6494, 279.72, 268.92, 288.72, 2.777, 280.82, 266.52, 292.72, 3.723, 11.78, 11.68, 11.91, 0.0307, 1.297, 1.137, 1.461, 0.051, 993.0, 993.0, 993.2, 0.0492, 77.49, 76.54, 78.52, 0.4032, 
2022-06-01 03:50:00, WM05, 10.5898, 8.8852, 12.2943, 0.6291, 10.503, 8.893, 12.2988, 0.6174, 9.1304, 7.6614, 11.0706, 0.5802, 7.3891, 5.7942, 9.2074, 0.5672, 5.5805, 3.9494, 7.3605, 0.6345, 278.62, 267.72, 291.32, 3.282, 280.02, 265.02, 294.72, 4.202, 11.76, 11.64, 11.88, 0.0474, 1.283, 0.993, 1.461, 0.066, 993.0, 992.8, 993.1, 0.0513, 78.63, 77.5, 79.47, 0.4529, 
2022-06-01 04:00:00, WM05, 10.7634, 8.8852, 12.6043, 0.662, 10.695, 8.893, 12.2988, 0.6824, 9.3226, 7.3515, 11.3805, 0.6868, 7.6063, 5.484, 10.1382, 0.6758, 5.8596, 3.9494, 8.2908, 0.7083, 275.12, 265.42, 284.52, 3.314, 274.42, 261.72, 292.02, 4.563, 11.78, 11.64, 11.88, 0.0502, 0.92, 0.778, 1.101, 0.091, 993.1, 993.0, 993.2, 0.0556, 79.32, 78.86, 80.0, 0.1973, 
2022-06-01 04:10:00, WM05, 11.0857, 9.1951, 12.9142, 0.595, 11.0294, 9.5122, 12.6084, 0.6068, 9.6697, 8.5912, 11.3805, 0.5393, 8.0221, 6.4148, 9.828, 0.6702, 6.3992, 4.2595, 8.6009, 0.7374, 276.32, 268.72, 283.72, 2.922, 275.92, 263.12, 291.02, 4.403, 11.94, 11.85, 12.05, 0.0369, 0.735, 0.706, 0.922, 0.064, 993.1, 993.0, 993.2, 0.0597, 79.37, 78.79, 80.0, 0.3108, 
2022-06-01 04:20:00, WM05, 10.7757, 8.8852, 13.534, 0.7686, 10.7074, 8.893, 13.2276, 0.7747, 9.428, 7.3515, 11.3805, 0.7141, 7.8111, 5.484, 10.1382, 0.7509, 6.2131, 3.9494, 8.2908, 0.8627, 277.52, 267.72, 287.42, 3.387, 278.22, 264.02, 298.62, 4.878, 11.91, 11.78, 12.08, 0.0625, 0.693, 0.599, 0.706, 0.027, 993.0, 992.9, 993.2, 0.0606, 80.2, 79.47, 81.1, 0.4631, 
2022-06-01 04:30:00, WM05, 10.0753, 8.2654, 12.6043, 0.8213, 9.9952, 7.9642, 12.6084, 0.8434, 8.8329, 7.3515, 12.6202, 0.8647, 7.2029, 4.8634, 9.2074, 0.7664, 5.8162, 3.9494, 7.6706, 0.7362, 276.92, 262.42, 288.82, 3.902, 278.62, 261.42, 298.62, 5.769, 11.8, 11.64, 11.98, 0.0727, 0.652, 0.42, 0.778, 0.097, 992.9, 992.8, 993.0, 0.0537, 81.3, 80.0, 82.2, 0.577, 
2022-06-01 04:40:00, WM05, 10.1373, 7.9555, 12.2943, 0.8151, 10.0572, 7.6546, 12.2988, 0.8378, 8.8081, 6.4217, 10.7606, 0.812, 7.1905, 5.1737, 9.5177, 0.7043, 5.6674, 3.9494, 7.6706, 0.6829, 279.02, 262.82, 288.92, 3.897, 280.32, 268.22, 293.82, 4.537, 11.76, 11.64, 11.91, 0.0571, 0.725, 0.491, 0.922, 0.08, 992.8, 992.6, 992.9, 0.0635, 82.1, 81.4, 82.7, 0.2869, 
2022-06-01 04:50:00, WM05, 11.0423, 8.8852, 12.9142, 0.8275, 10.9984, 8.893, 12.918, 0.8242, 9.7441, 7.3515, 12.0003, 0.8132, 7.9414, 5.1737, 10.4485, 0.8458, 6.2876, 3.9494, 9.2212, 0.9508, 280.42, 271.22, 291.92, 3.74, 279.52, 261.32, 293.32, 5.567, 11.87, 11.71, 11.98, 0.0428, 0.672, 0.491, 0.778, 0.058, 992.6, 992.5, 992.8, 0.0559, 81.8, 81.3, 82.2, 0.1979, 
2022-06-01 05:00:00, WM05, 11.4018, 9.1951, 13.2241, 0.7302, 11.3823, 9.5122, 13.2276, 0.7183, 10.1222, 8.2812, 12.0003, 0.7122, 8.4875, 6.1045, 10.7588, 0.8899, 6.9078, 4.5696, 9.5313, 1.0103, 280.42, 269.12, 297.82, 3.914, 280.32, 265.82, 302.12, 5.69, 11.94, 11.85, 12.08, 0.0345, 0.417, 0.348, 0.635, 0.063, 992.6, 992.5, 992.8, 0.0486, 81.9, 81.3, 82.7, 0.2391, 
2022-06-01 05:10:00, WM05, 11.5134, 9.1951, 13.534, 0.8926, 11.4876, 9.2026, 13.8469, 0.8973, 10.1594, 7.9713, 12.6202, 0.838, 8.5806, 6.4148, 10.4485, 0.888, 7.069, 4.5696, 9.5313, 1.0513, 280.12, 265.62, 293.12, 4.249, 278.32, 260.92, 296.02, 5.824, 12.06, 11.98, 12.19, 0.0514, 0.275, 0.133, 0.42, 0.086, 992.6, 992.4, 992.7, 0.0521, 81.9, 81.5, 82.3, 0.1758, 
2022-06-01 05:20:00, WM05, 11.377, 8.8852, 13.534, 0.807, 11.3637, 9.2026, 13.2276, 0.8025, 10.2152, 8.2812, 12.6202, 0.8325, 8.6861, 6.1045, 10.7588, 0.8651, 7.1124, 4.5696, 9.5313, 1.0717, 278.52, 268.72, 287.02, 3.564, 274.62, 256.12, 291.42, 5.697, 12.13, 12.01, 12.29, 0.0323, 0.191, 0.097, 0.276, 0.03, 992.7, 992.5, 992.8, 0.0616, 82.0, 81.5, 82.6, 0.2186, 
2022-06-01 05:30:00, WM05, 11.0671, 8.2654, 12.9142, 0.7128, 11.0046, 8.893, 12.918, 0.7245, 10.0416, 7.9713, 12.0003, 0.7277, 8.4689, 6.1045, 10.4485, 0.9042, 6.9946, 4.5696, 9.2212, 1.0085, 278.22, 269.02, 288.72, 3.369, 275.32, 259.52, 293.72, 5.508, 12.06, 11.98, 12.29, 0.0473, 0.157, 0.062, 0.276, 0.04, 992.7, 992.5, 992.8, 0.0565, 82.9, 81.9, 83.4, 0.3402, 
2022-06-01 05:40:00, WM05, 10.2861, 8.5753, 11.9844, 0.6211, 10.2553, 8.5834, 11.9892, 0.6229, 9.1614, 7.3515, 10.4507, 0.7029, 7.656, 5.484, 9.828, 0.8849, 6.2069, 3.9494, 8.911, 0.8739, 279.32, 268.52, 288.92, 3.387, 277.12, 261.12, 293.22, 5.363, 12.0, 11.91, 12.12, 0.0325, 0.13, 0.062, 0.205, 0.023, 992.7, 992.6, 992.9, 0.0471, 83.6, 83.1, 84.0, 0.1655, 
2022-06-01 05:50:00, WM05, 9.9576, 7.9555, 11.9844, 0.6694, 9.9024, 8.2738, 11.6796, 0.6477, 8.8763, 7.0415, 10.4507, 0.6198, 7.5753, 5.7942, 9.828, 0.7441, 6.0891, 4.2595, 8.6009, 0.8429, 281.42, 273.82, 293.72, 3.482, 280.42, 262.92, 295.52, 5.182, 12.06, 11.91, 12.18, 0.0396, 0.221, 0.097, 0.312, 0.05, 992.7, 992.5, 992.8, 0.053, 83.0, 82.7, 83.6, 0.2214, 
2022-06-01 06:00:00, WM05, 10.1311, 8.8852, 11.9844, 0.5926, 10.1067, 8.5834, 12.2988, 0.5957, 9.18, 7.3515, 11.0706, 0.6174, 7.749, 4.8634, 9.828, 0.7887, 6.3496, 4.2595, 8.6009, 0.8993, 281.32, 272.12, 289.22, 3.41, 279.82, 260.62, 293.82, 5.03, 12.13, 12.04, 12.25, 0.0413, 0.168, 0.026, 0.276, 0.053, 992.7, 992.5, 992.9, 0.0633, 82.4, 81.8, 83.0, 0.2951, 
2022-06-01 06:10:00, WM05, 10.2551, 8.2654, 11.6745, 0.6322, 10.2429, 8.5834, 11.6796, 0.649, 9.2854, 7.3515, 11.3805, 0.7072, 7.6622, 5.484, 10.1382, 0.8496, 6.1449, 3.6393, 9.2212, 0.9446, 283.12, 274.32, 294.32, 3.132, 282.02, 266.72, 299.52, 5.244, 12.21, 12.11, 12.28, 0.0315, 0.294, 0.169, 0.42, 0.057, 992.8, 992.6, 993.0, 0.0593, 81.7, 81.4, 82.2, 0.1622, 
2022-06-01 06:20:00, WM05, 10.1187, 8.8852, 11.3646, 0.4512, 10.1005, 8.893, 11.3699, 0.4657, 9.242, 7.9713, 10.4507, 0.4841, 7.5443, 5.7942, 9.2074, 0.6131, 6.0271, 3.6393, 7.9807, 0.7455, 285.62, 278.82, 291.12, 2.418, 284.22, 265.42, 306.12, 5.076, 12.2, 12.11, 12.31, 0.0321, 0.318, 0.205, 0.42, 0.043, 992.8, 992.6, 992.9, 0.0557, 81.3, 80.9, 81.8, 0.2261, 
2022-06-01 06:30:00, WM05, 9.9204, 8.8852, 10.7447, 0.3738, 9.9086, 8.893, 11.0603, 0.3548, 9.2544, 8.2812, 10.1408, 0.3911, 7.7428, 6.1045, 9.2074, 0.5647, 6.1511, 3.9494, 7.9807, 0.6649, 287.82, 283.12, 293.52, 1.724, 285.72, 267.82, 300.82, 4.187, 12.24, 12.11, 12.31, 0.0273, 0.406, 0.348, 0.527, 0.062, 992.7, 992.5, 992.9, 0.0677, 80.7, 80.3, 80.9, 0.1598, 
2022-06-01 06:40:00, WM05, 9.8894, 8.8852, 11.0547, 0.4457, 9.8714, 8.893, 11.0603, 0.4514, 9.0499, 7.9713, 10.7606, 0.4643, 7.6808, 6.4148, 9.2074, 0.5678, 5.8906, 3.9494, 8.2908, 0.7412, 285.22, 278.42, 292.72, 2.407, 282.32, 269.52, 294.42, 4.276, 12.14, 12.04, 12.25, 0.0354, 0.492, 0.348, 0.563, 0.059, 992.8, 992.6, 993.1, 0.0966, 80.6, 80.4, 80.8, 0.0882, 
2022-06-01 06:50:00, WM05, 9.3997, 8.5753, 10.1249, 0.3223, 9.3884, 8.5834, 10.1315, 0.317, 8.6284, 7.3515, 9.5209, 0.3849, 7.2029, 5.7942, 8.5868, 0.5262, 5.6736, 3.9494, 7.3605, 0.6413, 281.92, 276.12, 287.72, 1.98, 278.92, 267.12, 288.12, 3.522, 12.06, 12.01, 12.18, 0.0288, 0.509, 0.384, 0.635, 0.055, 993.0, 992.8, 993.1, 0.0609, 80.6, 80.3, 80.8, 0.1105, 
2022-06-01 07:00:00, WM05, 9.598, 8.2654, 11.0547, 0.5015, 9.568, 8.2738, 11.0603, 0.5208, 8.523, 7.6614, 10.1408, 0.4692, 7.085, 5.1737, 8.2765, 0.5436, 5.4875, 3.9494, 7.3605, 0.6692, 282.02, 275.12, 290.32, 3.078, 280.62, 258.72, 296.22, 5.114, 12.11, 12.01, 12.25, 0.0403, 0.586, 0.491, 0.67, 0.042, 993.0, 992.9, 993.2, 0.0563, 80.0, 79.56, 80.5, 0.2897, 
2022-06-01 07:10:00, WM05, 9.691, 8.5753, 10.7447, 0.437, 9.6485, 8.2738, 11.0603, 0.4359, 8.616, 7.6614, 9.8309, 0.4605, 7.0106, 5.484, 8.5868, 0.5393, 5.4875, 3.9494, 7.3605, 0.609, 287.32, 276.12, 294.32, 2.665, 286.72, 274.02, 295.92, 3.943, 12.15, 12.04, 12.25, 0.0422, 0.741, 0.563, 0.922, 0.072, 993.0, 992.8, 993.1, 0.0547, 78.74, 78.24, 79.8, 0.4305, 
2022-06-01 07:20:00, WM05, 8.3646, 7.0257, 11.0547, 0.7872, 8.3791, 7.0353, 11.0603, 0.7778, 7.6304, 6.4217, 8.9011, 0.5634, 6.5576, 5.484, 7.9662, 0.4499, 4.8933, 3.3292, 6.7403, 0.5452, 289.92, 278.12, 299.32, 3.561, 290.62, 280.62, 301.22, 2.748, 12.04, 11.84, 12.22, 0.0951, 0.918, 0.85, 0.922, 0.012, 993.1, 992.9, 993.4, 0.0815, 78.5, 77.96, 79.12, 0.251, 
2022-06-01 07:30:00, WM05, 7.8191, 7.0257, 8.8852, 0.4172, 7.7908, 7.0353, 9.2026, 0.4062, 7.1345, 6.1118, 7.9713, 0.3508, 6.0363, 5.1737, 7.0354, 0.3022, 4.4443, 3.3292, 5.4999, 0.3938, 286.82, 279.22, 294.22, 2.559, 286.52, 277.32, 295.22, 3.32, 11.91, 11.84, 11.98, 0.0317, 0.928, 0.778, 1.029, 0.05, 993.4, 993.2, 993.5, 0.0634, 78.11, 77.39, 78.92, 0.2657, 
2022-06-01 07:40:00, WM05, 7.9803, 7.0257, 9.1951, 0.4736, 7.9518, 6.7257, 9.5122, 0.4582, 7.1717, 6.1118, 8.5912, 0.3998, 6.0363, 5.1737, 7.0354, 0.3332, 4.5448, 3.3292, 6.1201, 0.4205, 282.02, 273.72, 290.62, 3.308, 281.52, 269.02, 288.62, 3.411, 11.98, 11.84, 12.12, 0.0721, 0.785, 0.706, 0.922, 0.049, 993.4, 993.3, 993.6, 0.0479, 78.93, 78.51, 79.19, 0.1294, 
2022-06-01 07:50:00, WM05, 8.1414, 6.7158, 9.1951, 0.4258, 8.119, 6.7257, 9.2026, 0.4136, 7.2523, 6.1118, 8.5912, 0.4482, 6.0921, 4.8634, 7.656, 0.4381, 4.768, 3.3292, 6.4302, 0.5408, 285.52, 277.32, 293.82, 3.403, 284.02, 269.72, 294.32, 4.537, 12.11, 12.01, 12.25, 0.0469, 0.522, 0.42, 0.67, 0.063, 993.4, 993.3, 993.6, 0.0459, 78.61, 78.24, 79.06, 0.1849, 
2022-06-01 08:00:00, WM05, 7.9679, 7.0257, 9.5051, 0.3979, 7.9642, 7.0353, 9.5122, 0.4081, 7.2523, 6.4217, 8.2812, 0.3924, 5.9556, 4.8634, 7.3457, 0.4375, 4.5962, 3.3292, 6.1201, 0.5098, 286.32, 278.42, 293.22, 2.263, 285.52, 271.12, 299.92, 3.088, 12.23, 12.12, 12.32, 0.0341, 0.507, 0.42, 0.635, 0.06, 993.5, 993.3, 993.7, 0.0693, 78.07, 77.76, 78.45, 0.1461, 
